source,interaction,target
Gene2245__RE0452M_reverse,1,Metab__HMDB0001227_m
Metab__HMDB0001508_m,1,Gene2245__RE0452M_reverse
Metab__HMDB0001274_m,1,Gene2245__RE0452M_reverse
Gene2247__RE0453C_reverse,1,Metab__HMDB0001532_c
Gene2247__RE0453C_reverse,1,Metab__HMDB0001274_c
Metab__HMDB0001508_c,1,Gene2247__RE0453C_reverse
Metab__HMDB0001342_c,1,Gene2247__RE0453C_reverse
Gene2248__NME4_reverse,1,Metab__HMDB0001532_m
Gene2248__NME4_reverse,1,Metab__HMDB0001274_m
Metab__HMDB0001508_m,1,Gene2248__NME4_reverse
Metab__HMDB0001342_m,1,Gene2248__NME4_reverse
Gene2249__RRM2B_reverse,1,Metab__HMDB0000285_n
Gene2249__RRM2B_reverse,1,Metab__trdrd_n
Metab__HMDB0001191_n,1,Gene2249__RRM2B_reverse
Metab__trdox_n,1,Gene2249__RRM2B_reverse
Gene2251__ACOX1_reverse,1,Metab__HMDB0001248_x
Gene2251__ACOX1_reverse,1,Metab__dece4coa_x
Metab__HMDB0001197_x,1,Gene2251__ACOX1_reverse
Metab__dec24dicoa_x,1,Gene2251__ACOX1_reverse
Gene2251__ACOX3_reverse,1,Metab__HMDB0001248_x
Gene2251__ACOX3_reverse,1,Metab__dece4coa_x
Metab__HMDB0001197_x,1,Gene2251__ACOX3_reverse
Metab__dec24dicoa_x,1,Gene2251__ACOX3_reverse
Gene2252__ECHS1_reverse,1,Metab__HMDB0011123_m
Metab__HMDB0012476_m,1,Gene2252__ECHS1_reverse
Gene2252__HADHA_reverse,1,Metab__HMDB0011123_m
Metab__HMDB0012476_m,1,Gene2252__HADHA_reverse
Gene2252__EHHADH_reverse,1,Metab__HMDB0011123_m
Metab__HMDB0012476_m,1,Gene2252__EHHADH_reverse
Gene2252__HADHB_reverse,1,Metab__HMDB0011123_m
Metab__HMDB0012476_m,1,Gene2252__HADHB_reverse
Gene2253__EHHADH_reverse,1,Metab__HMDB0011123_x
Metab__HMDB0012476_x,1,Gene2253__EHHADH_reverse
Gene2254__ECHS1_reverse,1,Metab__CE2433_m
Metab__HMDB0012473_m,1,Gene2254__ECHS1_reverse
Gene2254__HADHA_reverse,1,Metab__CE2433_m
Metab__HMDB0012473_m,1,Gene2254__HADHA_reverse
Gene2254__EHHADH_reverse,1,Metab__CE2433_m
Metab__HMDB0012473_m,1,Gene2254__EHHADH_reverse
Gene2254__HADHB_reverse,1,Metab__CE2433_m
Metab__HMDB0012473_m,1,Gene2254__HADHB_reverse
Gene2255__RE0691C_reverse,1,Metab__HMDB0001080_c
Metab__HMDB0060246_c,1,Gene2255__RE0691C_reverse
Gene2256__EHHADH_reverse,1,Metab__CE2433_x
Metab__HMDB0012473_x,1,Gene2256__EHHADH_reverse
Gene2257__HSD17B4_reverse,1,Metab__CE2417_m
Metab__CE2424_m,1,Gene2257__HSD17B4_reverse
Gene2257__EHHADH_reverse,1,Metab__CE2417_m
Metab__CE2424_m,1,Gene2257__EHHADH_reverse
Gene2257__HADH_reverse,1,Metab__CE2417_m
Metab__CE2424_m,1,Gene2257__HADH_reverse
Gene2257__HSD17B10_reverse,1,Metab__CE2417_m
Metab__CE2424_m,1,Gene2257__HSD17B10_reverse
Gene2258__RE0908C_reverse,1,Metab__CE2870_c
Metab__HMDB0001448_c,1,Gene2258__RE0908C_reverse
Metab__HMDB0005869_c,1,Gene2258__RE0908C_reverse
Gene2259__HSD17B4_reverse,1,Metab__CE2417_x
Metab__CE2424_x,1,Gene2259__HSD17B4_reverse
Gene2259__EHHADH_reverse,1,Metab__CE2417_x
Metab__CE2424_x,1,Gene2259__EHHADH_reverse
Gene2260__HSD17B4_reverse,1,Metab__HMDB0012476_m
Metab__CE0693_m,1,Gene2260__HSD17B4_reverse
Gene2260__EHHADH_reverse,1,Metab__HMDB0012476_m
Metab__CE0693_m,1,Gene2260__EHHADH_reverse
Gene2260__HADH_reverse,1,Metab__HMDB0012476_m
Metab__CE0693_m,1,Gene2260__HADH_reverse
Gene2260__HSD17B10_reverse,1,Metab__HMDB0012476_m
Metab__CE0693_m,1,Gene2260__HSD17B10_reverse
Gene2263__HSD17B4_reverse,1,Metab__HMDB0012476_x
Metab__CE0693_x,1,Gene2263__HSD17B4_reverse
Gene2263__EHHADH_reverse,1,Metab__HMDB0012476_x
Metab__CE0693_x,1,Gene2263__EHHADH_reverse
Gene2264__RE0915C_reverse,1,Metab__HMDB0001296_c
Metab__HMDB0000660_c,1,Gene2264__RE0915C_reverse
Metab__HMDB0001262_c,1,Gene2264__RE0915C_reverse
Gene2265__TK2_reverse,1,Metab__HMDB0001440_m
Gene2265__TK2_reverse,1,Metab__HMDB0000012_m
Metab__HMDB0000960_m,1,Gene2265__TK2_reverse
Metab__HMDB0001409_m,1,Gene2265__TK2_reverse
Gene2266__ACAA2_reverse,1,Metab__CE0713_m
Metab__CE0849_m,1,Gene2266__ACAA2_reverse
Gene2266__HADHB_reverse,1,Metab__CE0713_m
Metab__CE0849_m,1,Gene2266__HADHB_reverse
Gene2266__HADHA_reverse,1,Metab__CE0713_m
Metab__CE0849_m,1,Gene2266__HADHA_reverse
Gene2267__RE0918C_reverse,1,Metab__HMDB0060076_c
Metab__HMDB0001448_c,1,Gene2267__RE0918C_reverse
Metab__HMDB0062356_c,1,Gene2267__RE0918C_reverse
Gene2268__ACAA1_reverse,1,Metab__CE2424_x
Metab__HMDB0003952_x,1,Gene2268__ACAA1_reverse
Gene2269__RE0958C_reverse,1,Metab__HMDB0012999_c
Metab__HMDB0000660_c,1,Gene2269__RE0958C_reverse
Metab__HMDB0013001_c,1,Gene2269__RE0958C_reverse
Gene2270__ACAA2_reverse,1,Metab__CE0693_m
Metab__dece4coa_m,1,Gene2270__ACAA2_reverse
Gene2270__HADHB_reverse,1,Metab__CE0693_m
Metab__dece4coa_m,1,Gene2270__HADHB_reverse
Gene2270__HADHA_reverse,1,Metab__CE0693_m
Metab__dece4coa_m,1,Gene2270__HADHA_reverse
Gene2271__ACAA1_reverse,1,Metab__CE0693_x
Metab__dece4coa_x,1,Gene2271__ACAA1_reverse
Gene2272__RE1978C_reverse,1,Metab__HMDB0004080_c
Metab__HMDB0001043_c,1,Gene2272__RE1978C_reverse
Metab__HMDB0000149_c,1,Gene2272__RE1978C_reverse
Gene2274__NAGS_reverse,1,Metab__HMDB0000696_m
Metab__HMDB0011745_m,1,Gene2274__NAGS_reverse
Gene2275__RE2034C_reverse,1,Metab__HMDB0000208_c
Gene2275__RE2034C_reverse,1,Metab__HMDB0000452_c
Metab__HMDB0000148_c,1,Gene2275__RE2034C_reverse
Metab__HMDB0000005_c,1,Gene2275__RE2034C_reverse
Gene2277__RE1630C_reverse,1,Metab__HMDB0001185_c
Gene2277__RE1630C_reverse,1,Metab__HMDB0000343_c
Metab__HMDB0000939_c,1,Gene2277__RE1630C_reverse
Metab__HMDB0000010_c,1,Gene2277__RE1630C_reverse
Gene2279__TST_reverse,1,Metab__HMDB0060292_m
Gene2279__TST_reverse,1,Metab__HMDB0000257_m
Metab__HMDB0000240_m,1,Gene2279__TST_reverse
Metab__HMDB0001453_m,1,Gene2279__TST_reverse
Gene2280__RE1709C_reverse,1,Metab__HMDB0002281_c
Metab__HMDB0013031_c,1,Gene2280__RE1709C_reverse
Gene2281__CYP27A1_reverse,1,Metab__HMDB0012455_m
Metab__HMDB0006894_m,1,Gene2281__CYP27A1_reverse
Gene2282__RE1807C_reverse,1,Metab__HMDB0006894_c
Metab__HMDB0000359_c,1,Gene2282__RE1807C_reverse
Gene2283__RE2069C_reverse,1,Metab__HMDB0001220_c
Metab__HMDB0004236_c,1,Gene2283__RE2069C_reverse
Gene2284__RE2078M_reverse,1,Metab__HMDB0001220_m
Metab__HMDB0002752_m,1,Gene2284__RE2078M_reverse
Gene2285__RE2080C_reverse,1,Metab__HMDB0002710_c
Metab__CE4877_c,1,Gene2285__RE2080C_reverse
Gene2286__GLYAT_reverse,1,Metab__HMDB0001493_m
Gene2286__GLYAT_reverse,1,Metab__HMDB0000123_m
Metab__CE2026_m,1,Gene2286__GLYAT_reverse
Gene2290__RE2130C_reverse,1,Metab__HMDB0000073_c
Gene2290__RE2130C_reverse,1,Metab__HMDB0001426_c
Metab__HMDB0006044_c,1,Gene2290__RE2130C_reverse
Gene2291__RE1810M_reverse,1,Metab__HMDB0006893_m
Metab__HMDB0001993_m,1,Gene2291__RE1810M_reverse
Gene2293__ACOT2_reverse,1,Metab__HMDB0001374_m
Metab__HMDB0000619_m,1,Gene2293__ACOT2_reverse
Gene2293__ACOT7_reverse,1,Metab__HMDB0001374_m
Metab__HMDB0000619_m,1,Gene2293__ACOT7_reverse
Gene2294__STS_reverse,1,Metab__HMDB0000653_c
Metab__HMDB0000067_c,1,Gene2294__STS_reverse
Metab__HMDB0001448_c,1,Gene2294__STS_reverse
Gene2296__BAAT_reverse,1,Metab__HMDB0000251_c
Gene2296__BAAT_reverse,1,Metab__HMDB0006292_c
Metab__HMDB0000951_c,1,Gene2296__BAAT_reverse
Gene2298__RE1898C_reverse,1,Metab__HMDB0060275_c
Metab__HMDB0000002_c,1,Gene2298__RE1898C_reverse
Metab__HMDB0060246_c,1,Gene2298__RE1898C_reverse
Gene2299__STS_reverse,1,Metab__HMDB0000653_r
Metab__HMDB0000067_r,1,Gene2299__STS_reverse
Metab__HMDB0001448_r,1,Gene2299__STS_reverse
Gene2300__RE1901R_reverse,1,Metab__retinal_cis_9_r
Metab__HMDB0012874_r,1,Gene2300__RE1901R_reverse
Gene2301__RE1919C_reverse,1,Metab__HMDB0000243_c
Gene2301__RE1919C_reverse,1,Metab__HMDB0000073_c
Metab__HMDB0013068_c,1,Gene2301__RE1919C_reverse
Gene2303__STS_reverse,1,Metab__HMDB0000774_c
Metab__HMDB0001448_c,1,Gene2303__STS_reverse
Metab__HMDB0000253_c,1,Gene2303__STS_reverse
Gene2304__AL441992.2_reverse,1,Metab__HMDB0000208_c
Gene2304__AL441992.2_reverse,1,Metab__HMDB0000684_c
Metab__HMDB0000148_c,1,Gene2304__AL441992.2_reverse
Metab__HMDB0000715_c,1,Gene2304__AL441992.2_reverse
Gene2305__SPMDAT1_reverse,1,Metab__HMDB0001257_c
Metab__HMDB0001276_c,1,Gene2305__SPMDAT1_reverse
Gene2306__SPMDAT2_reverse,1,Metab__HMDB0001257_c
Metab__HMDB0002189_c,1,Gene2306__SPMDAT2_reverse
Gene2307__NAGS_reverse,1,Metab__HMDB0000574_m
Metab__HMDB0001890_m,1,Gene2307__NAGS_reverse
Gene2308__AADSACYCL_reverse,1,Metab__HMDB0012130_c
Metab__HMDB0001263_c,1,Gene2308__AADSACYCL_reverse
Gene2310__RE2660C_reverse,1,Metab__HMDB0013031_c
Metab__HMDB0000038_c,1,Gene2310__RE2660C_reverse
Gene2311__CPA1_reverse,1,Metab__HMDB0013022_e
Metab__HMDB0000687_e,1,Gene2311__CPA1_reverse
Metab__HMDB0013021_e,1,Gene2311__CPA1_reverse
Gene2311__CPA2_reverse,1,Metab__HMDB0013022_e
Metab__HMDB0000687_e,1,Gene2311__CPA2_reverse
Metab__HMDB0013021_e,1,Gene2311__CPA2_reverse
Gene2311__CPA6_reverse,1,Metab__HMDB0013022_e
Metab__HMDB0000687_e,1,Gene2311__CPA6_reverse
Metab__HMDB0013021_e,1,Gene2311__CPA6_reverse
Gene2311__CPA5_reverse,1,Metab__HMDB0013022_e
Metab__HMDB0000687_e,1,Gene2311__CPA5_reverse
Metab__HMDB0013021_e,1,Gene2311__CPA5_reverse
Gene2312__RE1342C_reverse,1,Metab__HMDB0000247_c
Metab__HMDB0000122_c,1,Gene2312__RE1342C_reverse
Gene2313__RE2296C_reverse,1,Metab__HMDB0000125_c
Gene2313__RE2296C_reverse,1,Metab__HMDB0012219_c
Metab__CE5025_c,1,Gene2313__RE2296C_reverse
Gene2314__PCBD1_reverse,1,Metab__HMDB0013031_n
Metab__HMDB0000038_n,1,Gene2314__PCBD1_reverse
Gene2314__PCBD2_reverse,1,Metab__HMDB0013031_n
Metab__HMDB0000038_n,1,Gene2314__PCBD2_reverse
Gene2316__RE2346C_reverse,1,Metab__HMDB0060287_c
Metab__HMDB0060285_c,1,Gene2316__RE2346C_reverse
Gene2317__RE2386C_reverse,1,Metab__HMDB0001185_c
Gene2317__RE2386C_reverse,1,Metab__HMDB0000338_c
Metab__HMDB0000939_c,1,Gene2317__RE2386C_reverse
Metab__HMDB0000405_c,1,Gene2317__RE2386C_reverse
Gene2320__RE2426C_reverse,1,Metab__HMDB0001389_c
Metab__HMDB0004081_c,1,Gene2320__RE2426C_reverse
Gene2321__GLYAT_reverse,1,Metab__HMDB0001113_m
Gene2321__GLYAT_reverse,1,Metab__HMDB0000123_m
Metab__HMDB0000678_m,1,Gene2321__GLYAT_reverse
Gene2322__GLYAT_reverse,1,Metab__HMDB0001243_m
Gene2322__GLYAT_reverse,1,Metab__HMDB0000123_m
Metab__HMDB0000730_m,1,Gene2322__GLYAT_reverse
Gene2323__ACE_reverse,1,Metab__CE5867_e
Metab__CE5868_e,1,Gene2323__ACE_reverse
Metab__HMDB0028959_e,1,Gene2323__ACE_reverse
Gene2323__ACE2_reverse,1,Metab__CE5867_e
Metab__CE5868_e,1,Gene2323__ACE2_reverse
Metab__HMDB0028959_e,1,Gene2323__ACE2_reverse
Gene2324__ACOX1_reverse,1,Metab__HMDB0001248_x
Gene2324__ACOX1_reverse,1,Metab__HMDB0001064_x
Metab__HMDB0001197_x,1,Gene2324__ACOX1_reverse
Metab__CE2434_x,1,Gene2324__ACOX1_reverse
Gene2324__ACOX3_reverse,1,Metab__HMDB0001248_x
Gene2324__ACOX3_reverse,1,Metab__HMDB0001064_x
Metab__HMDB0001197_x,1,Gene2324__ACOX3_reverse
Metab__CE2434_x,1,Gene2324__ACOX3_reverse
Gene2325__RE2526C_reverse,1,Metab__HMDB0004058_c
Metab__HMDB0012992_c,1,Gene2325__RE2526C_reverse
Gene2327__ACADL_reverse,1,Metab__HMDB0001248_m
Gene2327__ACADL_reverse,1,Metab__CE0849_m
Metab__HMDB0001197_m,1,Gene2327__ACADL_reverse
Metab__CE2433_m,1,Gene2327__ACADL_reverse
Gene2327__ACOX1_reverse,1,Metab__HMDB0001248_m
Gene2327__ACOX1_reverse,1,Metab__CE0849_m
Metab__HMDB0001197_m,1,Gene2327__ACOX1_reverse
Metab__CE2433_m,1,Gene2327__ACOX1_reverse
Gene2328__RE2563C_reverse,1,Metab__HMDB0004666_c
Metab__HMDB0001043_c,1,Gene2328__RE2563C_reverse
Metab__HMDB0000131_c,1,Gene2328__RE2563C_reverse
Gene2329__ALOX12_reverse,1,Metab__15HPET_c
Metab__HMDB0010204_c,1,Gene2329__ALOX12_reverse
Gene2331__CYP27A1_reverse,1,Metab__HMDB0001231_m
Metab__CE4872_m,1,Gene2331__CYP27A1_reverse
Gene2332__CYP27A1_reverse,1,Metab__CE4872_m
Metab__HMDB0000601_m,1,Gene2332__CYP27A1_reverse
Gene2335__ACY3_reverse,1,Metab__CE1556_c
Metab__HMDB0000042_c,1,Gene2335__ACY3_reverse
Metab__HMDB0000168_c,1,Gene2335__ACY3_reverse
Gene2338__RE2705C_reverse,1,Metab__HMDB0002786_c
Gene2338__RE2705C_reverse,1,Metab__CE7047_c
Metab__CE5986_c,1,Gene2338__RE2705C_reverse
Gene2340__RE2814M_reverse,1,Metab__HMDB0002103_m
Metab__HMDB0001993_m,1,Gene2340__RE2814M_reverse
Gene2341__TPO_reverse,1,Metab__HMDB0003125_c
Gene2341__TPO_reverse,1,Metab__HMDB0000289_c
Metab__HMDB0000294_c,1,Gene2341__TPO_reverse
Metab__HMDB0002818_c,1,Gene2341__TPO_reverse
Gene2341__PRDX6_reverse,1,Metab__HMDB0003125_c
Gene2341__PRDX6_reverse,1,Metab__HMDB0000289_c
Metab__HMDB0000294_c,1,Gene2341__PRDX6_reverse
Metab__HMDB0002818_c,1,Gene2341__PRDX6_reverse
Gene2344__RE2651R_reverse,1,Metab__HMDB0001358_r
Metab__retinal_cis_9_r,1,Gene2344__RE2651R_reverse
Gene2345__RE2658C_reverse,1,Metab__HMDB0001852_c
Metab__HMDB0012874_c,1,Gene2345__RE2658C_reverse
Gene2346__PKM_reverse,1,Metab__HMDB0000263_c
Gene2346__PKM_reverse,1,Metab__HMDB0001274_c
Metab__HMDB0000243_c,1,Gene2346__PKM_reverse
Metab__HMDB0001342_c,1,Gene2346__PKM_reverse
Gene2353__EHHADH_reverse,1,Metab__CE5114_x
Metab__CE4791_x,1,Gene2353__EHHADH_reverse
Gene2354__HSD17B4_reverse,1,Metab__CE2438_x
Metab__CE2439_x,1,Gene2354__HSD17B4_reverse
Gene2354__EHHADH_reverse,1,Metab__CE2438_x
Metab__CE2439_x,1,Gene2354__EHHADH_reverse
Gene2355__ECI1_reverse,1,Metab__CE2442_m
Metab__CE2433_m,1,Gene2355__ECI1_reverse
Gene2355__ECI2_reverse,1,Metab__CE2442_m
Metab__CE2433_m,1,Gene2355__ECI2_reverse
Gene2355__EHHADH_reverse,1,Metab__CE2442_m
Metab__CE2433_m,1,Gene2355__EHHADH_reverse
Gene2356__RE3050R_reverse,1,Metab__HMDB0006220_r
Metab__HMDB0001852_r,1,Gene2356__RE3050R_reverse
Gene2358__RE3076X_reverse,1,Metab__HMDB0001958_x
Metab__HMDB0000795_x,1,Gene2358__RE3076X_reverse
Gene2359__ECI1_reverse,1,Metab__CE2432_m
Metab__CE5117_m,1,Gene2359__ECI1_reverse
Gene2359__ECI2_reverse,1,Metab__CE2432_m
Metab__CE5117_m,1,Gene2359__ECI2_reverse
Gene2359__EHHADH_reverse,1,Metab__CE2432_m
Metab__CE5117_m,1,Gene2359__EHHADH_reverse
Gene2360__ECH1_reverse,1,Metab__CE5117_m
Metab__CE5118_m,1,Gene2360__ECH1_reverse
Gene2361__ECHS1_reverse,1,Metab__CE4806_m
Metab__CE4801_m,1,Gene2361__ECHS1_reverse
Gene2361__HADHA_reverse,1,Metab__CE4806_m
Metab__CE4801_m,1,Gene2361__HADHA_reverse
Gene2361__EHHADH_reverse,1,Metab__CE4806_m
Metab__CE4801_m,1,Gene2361__EHHADH_reverse
Gene2361__HADHB_reverse,1,Metab__CE4806_m
Metab__CE4801_m,1,Gene2361__HADHB_reverse
Gene2363__DECR1_reverse,1,Metab__CE5118_m
Metab__CE5119_m,1,Gene2363__DECR1_reverse
Gene2364__EHHADH_reverse,1,Metab__CE2038_x
Metab__CE5934_x,1,Gene2364__EHHADH_reverse
Gene2365__ECI2_reverse,1,Metab__CE5114_x
Metab__CE5116_x,1,Gene2365__ECI2_reverse
Gene2365__EHHADH_reverse,1,Metab__CE5114_x
Metab__CE5116_x,1,Gene2365__EHHADH_reverse
Gene2366__HSD17B4_reverse,1,Metab__CE4790_m
Metab__CE4792_m,1,Gene2366__HSD17B4_reverse
Gene2366__EHHADH_reverse,1,Metab__CE4790_m
Metab__CE4792_m,1,Gene2366__EHHADH_reverse
Gene2366__HADH_reverse,1,Metab__CE4790_m
Metab__CE4792_m,1,Gene2366__HADH_reverse
Gene2366__HSD17B10_reverse,1,Metab__CE4790_m
Metab__CE4792_m,1,Gene2366__HSD17B10_reverse
Gene2367__CBR3_reverse,1,Metab__HMDB0001085_c
Metab__HMDB0004234_c,1,Gene2367__CBR3_reverse
Gene2367__CBR1_reverse,1,Metab__HMDB0001085_c
Metab__HMDB0004234_c,1,Gene2367__CBR1_reverse
Gene2368__DHRS4_reverse,1,Metab__HMDB0001085_x
Metab__HMDB0004234_x,1,Gene2368__DHRS4_reverse
Gene2369__ECHS1_reverse,1,Metab__CE4799_m
Metab__CE4800_m,1,Gene2369__ECHS1_reverse
Gene2369__HADHA_reverse,1,Metab__CE4799_m
Metab__CE4800_m,1,Gene2369__HADHA_reverse
Gene2369__EHHADH_reverse,1,Metab__CE4799_m
Metab__CE4800_m,1,Gene2369__EHHADH_reverse
Gene2369__HADHB_reverse,1,Metab__CE4799_m
Metab__CE4800_m,1,Gene2369__HADHB_reverse
Gene2370__ECHS1_reverse,1,Metab__CE4807_m
Metab__CE4802_m,1,Gene2370__ECHS1_reverse
Gene2370__HADHA_reverse,1,Metab__CE4807_m
Metab__CE4802_m,1,Gene2370__HADHA_reverse
Gene2370__EHHADH_reverse,1,Metab__CE4807_m
Metab__CE4802_m,1,Gene2370__EHHADH_reverse
Gene2370__HADHB_reverse,1,Metab__CE4807_m
Metab__CE4802_m,1,Gene2370__HADHB_reverse
Gene2371__RE3011R_reverse,1,Metab__HMDB0001509_r
Metab__HMDB0012641_r,1,Gene2371__RE3011R_reverse
Gene2375__RE3016R_reverse,1,Metab__HMDB0006059_r
Metab__HMDB0012643_r,1,Gene2375__RE3016R_reverse
Gene2376__RE3017R_reverse,1,Metab__HMDB0012641_r
Metab__HMDB0012635_r,1,Gene2376__RE3017R_reverse
Gene2379__RE3228C_reverse,1,Metab__CE5148_c
Metab__CE5150_c,1,Gene2379__RE3228C_reverse
Gene2380__RE3231C_reverse,1,Metab__CE5153_c
Metab__CE5154_c,1,Gene2380__RE3231C_reverse
Gene2381__RE3104C_reverse,1,Metab__CE5114_c
Metab__HMDB0003947_c,1,Gene2381__RE3104C_reverse
Gene2382__RE3232C_reverse,1,Metab__CE5154_c
Metab__CE5155_c,1,Gene2382__RE3232C_reverse
Gene2383__RE3234C_reverse,1,Metab__CE5156_c
Metab__CE5157_c,1,Gene2383__RE3234C_reverse
Gene2384__RE3108C_reverse,1,Metab__HMDB0000554_c
Metab__HMDB0002961_c,1,Gene2384__RE3108C_reverse
Gene2385__RE3236C_reverse,1,Metab__CE5158_c
Metab__nrvnccoa_c,1,Gene2385__RE3236C_reverse
Gene2386__RE3237C_reverse,1,Metab__nrvnccoa_c
Metab__HMDB0002368_c,1,Gene2386__RE3237C_reverse
Gene2388__RE3243C_reverse,1,Metab__CE5161_c
Metab__CE5162_c,1,Gene2388__RE3243C_reverse
Gene2389__CBR3_reverse,1,Metab__HMDB0012498_c
Metab__HMDB0012504_c,1,Gene2389__CBR3_reverse
Gene2389__CBR1_reverse,1,Metab__HMDB0012498_c
Metab__HMDB0012504_c,1,Gene2389__CBR1_reverse
Gene2392__RE3437C_reverse,1,Metab__HMDB0012503_c
Metab__HMDB0012633_c,1,Gene2392__RE3437C_reverse
Gene2397__RE3252C_reverse,1,Metab__CE4874_c
Metab__CE4872_c,1,Gene2397__RE3252C_reverse
Gene2398__CBR3_reverse,1,Metab__HMDB0011134_c
Metab__HMDB0010217_c,1,Gene2398__CBR3_reverse
Gene2398__CBR1_reverse,1,Metab__HMDB0011134_c
Metab__HMDB0010217_c,1,Gene2398__CBR1_reverse
Gene2399__DHRS4_reverse,1,Metab__HMDB0011134_m
Metab__HMDB0010217_m,1,Gene2399__DHRS4_reverse
Gene2400__PI3PP_reverse,1,Metab__pail3p_hs_c
Metab__pail_hs_c,1,Gene2400__PI3PP_reverse
Gene2401__PLD1_reverse,1,Metab__pail_hs_r
Metab__pa_hs_r,1,Gene2401__PLD1_reverse
Metab__HMDB0000211_r,1,Gene2401__PLD1_reverse
Gene2406__RE3486C_reverse,1,Metab__CE6508_c
Metab__CE7079_c,1,Gene2406__RE3486C_reverse
Gene2410__RE3490C_reverse,1,Metab__15HPET_c
Metab__HMDB0062296_c,1,Gene2410__RE3490C_reverse
Gene2411__CBR3_reverse,1,Metab__HMDB0005087_c
Metab__HMDB0012824_c,1,Gene2411__CBR3_reverse
Gene2411__CBR1_reverse,1,Metab__HMDB0005087_c
Metab__HMDB0012824_c,1,Gene2411__CBR1_reverse
Gene2412__RE3491C_reverse,1,Metab__CE7079_c
Metab__HMDB0005073_c,1,Gene2412__RE3491C_reverse
Gene2414__RE3113C_reverse,1,Metab__HMDB0062202_c
Metab__CE4812_c,1,Gene2414__RE3113C_reverse
Gene2418__GPX5_reverse,1,Metab__HMDB0004243_e
Metab__HMDB0062619_e,1,Gene2418__GPX5_reverse
Gene2418__GPX6_reverse,1,Metab__HMDB0004243_e
Metab__HMDB0062619_e,1,Gene2418__GPX6_reverse
Gene2418__GPX7_reverse,1,Metab__HMDB0004243_e
Metab__HMDB0062619_e,1,Gene2418__GPX7_reverse
Gene2418__GPX3_reverse,1,Metab__HMDB0004243_e
Metab__HMDB0062619_e,1,Gene2418__GPX3_reverse
Gene2420__RE3524R_reverse,1,Metab__HMDB0001403_r
Metab__HMDB0004238_r,1,Gene2420__RE3524R_reverse
Gene2421__KL_reverse,1,Metab__HMDB0062495_c
Metab__HMDB0000127_c,1,Gene2421__KL_reverse
Metab__HMDB0062349_c,1,Gene2421__KL_reverse
Gene2422__RE3119C_reverse,1,Metab__HMDB0060197_c
Metab__HMDB0006267_c,1,Gene2422__RE3119C_reverse
Gene2423__RE3411C_1_reverse,1,Metab__HMDB0003871_c
Metab__HMDB0060287_c,1,Gene2423__RE3411C_1_reverse
Metab__HMDB0000847_c,1,Gene2423__RE3411C_1_reverse
Gene2424__RE3413C_reverse,1,Metab__HMDB0004362_c
Metab__HMDB0060286_c,1,Gene2424__RE3413C_reverse
Gene2428__RE3565C_reverse,1,Metab__HMDB0062756_c
Metab__HMDB0002982_c,1,Gene2428__RE3565C_reverse
Gene2429__RE3566C_reverse,1,Metab__HMDB0002752_c
Metab__HMDB0060095_c,1,Gene2429__RE3566C_reverse
Gene2430__RE3567C_reverse,1,Metab__HMDB0060095_c
Metab__HMDB0004236_c,1,Gene2430__RE3567C_reverse
Gene2431__RE3421R_reverse,1,Metab__HMDB0002710_r
Metab__HMDB0004238_r,1,Gene2431__RE3421R_reverse
Gene2432__RE3422C_reverse,1,Metab__HMDB0001403_c
Metab__HMDB0062298_c,1,Gene2432__RE3422C_reverse
Gene2434__RE3570C_reverse,1,Metab__HMDB0060106_c
Metab__CE2537_c,1,Gene2434__RE3570C_reverse
Gene2436__RE3587C_reverse,1,Metab__HMDB0013041_c
Metab__HMDB0001442_c,1,Gene2436__RE3587C_reverse
Gene2438__CBR3_reverse,1,Metab__HMDB0006059_c
Metab__HMDB0012633_c,1,Gene2438__CBR3_reverse
Gene2438__CBR1_reverse,1,Metab__HMDB0006059_c
Metab__HMDB0012633_c,1,Gene2438__CBR1_reverse
Gene2440__DHRS4_reverse,1,Metab__HMDB0006059_m
Metab__HMDB0012633_m,1,Gene2440__DHRS4_reverse
Gene2441__DHRS4_reverse,1,Metab__HMDB0006059_x
Metab__HMDB0012633_x,1,Gene2441__DHRS4_reverse
Gene2442__RE3122C_reverse,1,Metab__HMDB0060205_c
Metab__HMDB0060197_c,1,Gene2442__RE3122C_reverse
Gene2444__ECI1_reverse,1,Metab__HMDB0003948_m
Metab__dece3coa_m,1,Gene2444__ECI1_reverse
Gene2444__ECI2_reverse,1,Metab__HMDB0003948_m
Metab__dece3coa_m,1,Gene2444__ECI2_reverse
Gene2444__EHHADH_reverse,1,Metab__HMDB0003948_m
Metab__dece3coa_m,1,Gene2444__EHHADH_reverse
Gene2481__SLC13A5_reverse,1,Metab__HMDB0000094_e
Metab__HMDB0000094_c,1,Gene2481__SLC13A5_reverse
Gene2482__CPT1A_reverse,1,Metab__HMDB0062260_c
Metab__HMDB0061638_c,1,Gene2482__CPT1A_reverse
Gene2482__CPT1B_reverse,1,Metab__HMDB0062260_c
Metab__HMDB0061638_c,1,Gene2482__CPT1B_reverse
Gene2482__CPT1C_reverse,1,Metab__HMDB0062260_c
Metab__HMDB0061638_c,1,Gene2482__CPT1C_reverse
Gene2483__RE3153C_reverse,1,Metab__HMDB0060212_c
Metab__HMDB0060202_c,1,Gene2483__RE3153C_reverse
Gene2485__HSD17B4_reverse,1,Metab__CE4832_x
Metab__HMDB0060220_x,1,Gene2485__HSD17B4_reverse
